"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-09","6.71",,"0.00","0.0","0.0","42","61","30","  250","  270","15.0","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-10","5.82",,"0.00","0.0","0.0","53","67","40","  240","  250","16.1","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-11","4.70",,"0.97","0.0","0.0","56","57","53","  160","  160","16.1","19.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-12","19.01",,"0.13","0.0","0.0","48","53","39","  330","  330","36.9","45.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-13","12.53",,"0.00","0.0","0.0","43","54","35","  320","  330","21.9","30.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-14","12.75",,"0.00","0.0","0.0","43","52","35","  330","  340","23.0","30.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-15","8.72",,"0.00","0.0","0.0","48","68","34","  270","  260","21.0","31.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-16","7.83",,"0.00","0.0","0.0","58","71","46","  260","  270","16.1","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-17","8.95",,"0.01","0.0","0.0","62","75","54","  270","  260","21.0","27.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-18","7.38",,"0.03","0.0","0.0","67","77","57","  220","  240","14.1","25.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-19","7.83",,"1.41","0.0","0.0","61","66","57","   20","   10","29.1","36.0","    1",,"    1",,"    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-20","12.75",,"0.13","0.0","0.0","62","70","46","  290","  290","29.1","36.9","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-21","18.79",,"0.00","0.0","0.0","44","51","36","  310","  250","32.0","46.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-22","12.75",,"0.00","0.0","0.0","44","57","34","  320","  350","25.1","32.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-23","5.82",,"0.00","0.0","0.0","49","64","38","  290","  320","16.1","21.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-24","8.28",,"0.00","0.0","0.0","59","74","51","  210","  210","21.0","29.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-25","12.97",,"0.38","0.0","0.0","53","69","43","   80","   80","23.9","27.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-26","15.43",,"0.00","0.0","0.0","47","49","45","   80","   80","25.1","30.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-27","9.84",,"0.00","0.0","0.0","49","60","46","   90","  100","16.1","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-28","8.72",,"0.00","0.0","0.0","60","76","48","  200","  210","21.0","28.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-29","11.41",,"0.93","0.0","0.0","67","76","57","  290","  280","23.9","31.1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-30","12.97",,"0.00","0.0","0.0","61","65","51","  300","  300","23.0","28.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-31","7.61",,"0.00","0.0","0.0","55","68","44","   80","   90","16.1","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-01","5.59",,"0.00","0.0","0.0","62","77","47","  220","  210","14.1","19.9",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-02","6.49",,"0.00","0.0","0.0","68","81","56","  210","  210","16.1","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-03","8.95",,"0.00","0.0","0.0","68","80","58","  220","  210","18.1","25.9","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-04","14.99",,"0.23","0.0","0.0","63","70","47","  300","  280","25.9","36.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-05","5.37",,"0.00","0.0","0.0","52","66","38","  330","  330","15.0","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-06","6.49",,"0.02","0.0","0.0","60","74","50","  170","  180","18.1","23.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-07","10.74",,"0.05","0.0","0.0","58","60","39","  320","  320","25.1","31.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-08","8.28",,"0.00","0.0","0.0","44","55","38","  330","  320","18.1","23.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-09","6.71",,"0.10","0.0","0.0","51","59","46","   60","   50","12.1","15.0","    1",,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-10","7.16",,"0.00","0.0","0.0","57","70","50","  330","  310","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-11","8.95",,"0.00","0.0","0.0","57","70","44","  320","   10","21.0","25.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-12","7.16",,"0.00","0.0","0.0","63","77","50","  170","  220","16.1","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-13","9.84",,"0.00","0.0","0.0","67","80","53","  180","  190","23.0","29.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-14","12.08",,"0.00","0.0","0.0","71","80","61","  180","  180","23.0","27.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-15","11.41",,"1.09","0.0","0.0","65","72","42","  290","  290","25.9","32.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-16","14.99",,"0.00","0.0","0.0","45","53","38","  300","  280","25.9","33.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-17","10.74",,"0.00","0.0","0.0","52","76","36","  290","  280","23.0","32.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-18","11.86",,"0.00","0.0","0.0","67","83","53","  210","  210","25.9","36.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-19","13.87",,"0.00","0.0","0.0","66","68","50","  320","  300","23.9","31.1",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-20","9.40",,"0.00","0.0","0.0","54","68","44","   80","   80","23.0","30.0",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-21","8.95",,"0.00","0.0","0.0","60","72","46","   90","   90","19.9","25.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-22","14.09",,"0.57","0.0","0.0","61","62","58","  110","  110","28.0","38.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-23","11.86",,"4.16","0.0","0.0","61","69","58","   50","   50","23.0","33.1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-24","9.62",,"0.02","0.0","0.0","63","70","58","  280","  240","17.0","23.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-25","10.29",,"0.00","0.0","0.0","61","68","54","  340","  330","21.9","25.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-26","5.37",,"0.29","0.0","0.0","57","60","51","   90","  100","15.0","21.0","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-27","10.51",,"0.00","0.0","0.0","60","72","52","  340","  330","19.9","25.9","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-28","10.29",,"0.00","0.0","0.0","64","78","52","  330","  340","19.9","25.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-29","9.40",,"0.00","0.0","0.0","63","71","51","  330","  350","16.1","23.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-30","4.03",,"0.00","0.0","0.0","61","75","49","   80","  120","12.1","15.0",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-01","4.03",,"0.00","0.0","0.0","67","80","54","  170","  190","13.0","16.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-02","4.92",,"0.00","0.0","0.0","71","82","58","  190","  190","12.1","16.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-03","6.71",,"0.00","0.0","0.0","72","83","59","  190","  200","13.0","17.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-04","6.71",,"0.00","0.0","0.0","72","83","59","  280","  290","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-05","6.04",,"0.00","0.0","0.0","73","78","66","  300","  290","13.0","17.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-06","12.53",,"0.00","0.0","0.0","70","80","60","  320","  340","25.1","36.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-07","10.29",,"0.00","0.0","0.0","72","83","61","  330","  340","17.0","23.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-08","7.83",,"0.02","0.0","0.0","70","79","61","  350","  350","23.9","30.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-09","4.92",,"0.00","0.0","0.0","71","85","62","  130","  120","8.9","13.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-10","8.05",,"0.07","0.0","0.0","76","88","63","  350","  350","31.1","38.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-11","4.70",,"0.00","0.0","0.0","74","89","62","  270","  350","13.0","18.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-12","5.14",,"0.00","0.0","0.0","80","90","68","  310","  310","13.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-13","5.14",,"0.00","0.0","0.0","80","91","67","  340","  320","14.1","19.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-14","5.82",,"0.00","0.0","0.0","81","91","69","  160","   10","13.0","18.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-15","7.61",,"0.56","0.0","0.0","75","78","69","   90","   80","18.1","27.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-16","5.59",,"0.53","0.0","0.0","72","76","69","  300","  320","10.1","15.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-17","4.70",,"0.12","0.0","0.0","73","82","68","  150","  150","15.0","19.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-18","6.71",,"0.00","0.0","0.0","72","83","66","  150","  140","16.1","23.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-19","6.49",,"0.00","0.0","0.0","76","86","70","  290","  280","13.0","16.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-20","4.70",,"1.09","0.0","0.0","77","86","68","   90","   90","28.0","42.9","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-21","6.71",,"0.18","0.0","0.0","73","83","66","  150","  130","18.1","23.9",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-22","5.59",,"0.49","0.0","0.0","73","84","69","  220","  220","21.9","28.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-23","5.14",,"0.29","0.0","0.0","74","84","69","   60","   10","14.1","18.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-24","7.16",,"0.08","0.0","0.0","77","86","70","   70","   60","28.0","32.0","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-25","7.83",,"0.01","0.0","0.0","76","83","70","  160","  150","15.0","19.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-26","4.92",,"0.00","0.0","0.0","75","85","69","  170","  170","14.1","19.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-27","8.28",,"0.04","0.0","0.0","76","83","70","   90","   90","18.1","25.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-28","12.08",,"0.52","0.0","0.0","74","85","69","  130","  130","23.0","31.1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-29","11.86",,"0.40","0.0","0.0","74","82","70","  150","  140","21.0","27.1","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-30","8.95",,"0.05","0.0","0.0","76","82","71","  250","  180","17.0","23.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-31","5.82",,"0.00","0.0","0.0","78","87","71","  260","  220","13.0","16.1","    1",,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-01","7.16",,"0.53","0.0","0.0","76","89","68","  320","  310","33.1","45.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-02","6.49",,"0.03","0.0","0.0","76","89","68","  310","  320","17.0","21.9",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-03","8.28",,"0.01","0.0","0.0","81","92","72","  330","  330","19.9","25.1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-04","10.74",,"0.00","0.0","0.0","77","85","66","  340","  340","19.9","25.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-05","6.71",,"0.00","0.0","0.0","73","83","63","  330","  300","15.0","19.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-06","7.38",,"0.00","0.0","0.0","76","91","63","  320","  330","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-07","5.59",,"0.00","0.0","0.0","80","89","69","   50","   20","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-08","5.82",,"0.01","0.0","0.0","80","90","73","   10","   20","19.9","23.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-09","4.92",,"0.00","0.0","0.0","78","90","70","  290","  290","16.1","19.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-10","5.82",,"0.00","0.0","0.0","77","89","68","  260","  260","15.0","18.1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-11","6.49",,"0.04","0.0","0.0","76","88","70","   30","   30","25.1","29.1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-12","7.38",,"0.00","0.0","0.0","74","84","69","   70","   80","18.1","21.9","    1",,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-13","6.71",,"1.14","0.0","0.0","78","88","72","  280","  280","15.0","19.0","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-14","5.82",,"0.00","0.0","0.0","78","88","71","  320","  320","13.0","18.1","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-15","5.82",,"0.38","0.0","0.0","80","91","72","  200","  170","14.1","17.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-16","4.92",,"0.00","0.0","0.0","81","91","73","  170","  120","14.1","21.0","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-17","4.70",,"0.00","0.0","0.0","79","89","71","  300","  300","14.1","16.1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-18","6.71",,"0.00","0.0","0.0","79","91","71","   50","  150","15.0","21.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-19","9.84",,"0.00","0.0","0.0","84","93","75","  310","  330","16.1","21.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-20","10.51",,"0.00","0.0","0.0","84","93","75","  310","  290","18.1","23.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-21","7.61",,"0.01","0.0","0.0","82","88","74","  260","  280","19.9","25.1",,,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-22","10.07",,"0.47","0.0","0.0","78","91","72","  300","  300","29.1","34.0","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-23","6.93",,"0.18","0.0","0.0","76","83","72","  270","  270","16.1","21.9","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-24","7.38",,"0.00","0.0","0.0","81","92","74","  300","  270","16.1","21.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-25","6.04",,"0.71","0.0","0.0","82","91","71","  360","   10","31.1","40.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-26","5.37",,"0.00","0.0","0.0","78","92","69","   20","   30","25.9","30.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-27","7.83",,"0.18","0.0","0.0","80","90","71","  330","  300","32.0","36.9","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-28","7.61",,"0.17","0.0","0.0","73","86","68","   30","   30","40.0","49.0",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-29","6.26",,"0.00","0.0","0.0","76","90","67","   40","   30","14.1","18.1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-30","7.83",,"0.00","0.0","0.0","81","90","74","   90","   70","17.0","21.9",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-01","6.26",,"0.06","0.0","0.0","79","87","73","  160","   80","15.0","21.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-02","6.04",,"0.01","0.0","0.0","79","88","74","  140","  140","15.0","21.0","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-03","7.38",,"0.00","0.0","0.0","83","92","73","  120","  120","14.1","19.9",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-04","9.84",,"0.17","0.0","0.0","83","91","74","  100","  100","25.1","31.1",,,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-05","8.05",,"0.00","0.0","0.0","81","89","75","   90","   90","18.1","21.9","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-06","5.82",,"0.10","0.0","0.0","80","90","72","   30","   30","19.9","23.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-07","9.84",,"0.00","0.0","0.0","77","88","71","   50","   50","23.0","27.1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-08","10.07",,"0.00","0.0","0.0","77","85","71","   70","   80","21.0","23.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-09","6.71",,"0.00","0.0","0.0","79","91","70","  330","   60","14.1","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-10","7.16",,"0.00","0.0","0.0","82","93","71","  280","  270","14.1","17.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-11","6.04",,"0.00","0.0","0.0","83","93","73","  150","  140","14.1","19.9",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-12","6.71",,"0.00","0.0","0.0","86","94","77","  170","  150","19.9","23.9",,,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-13","6.26",,"1.02","0.0","0.0","81","90","76","  240","  170","23.0","28.0","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-14","6.04",,"3.00","0.0","0.0","79","89","75","   50","   50","21.0","23.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-15","3.58",,"0.01","0.0","0.0","79","90","74","  210","  220","10.1","14.1","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-16","5.14",,"0.37","0.0","0.0","80","89","73","  210","  220","16.1","21.9","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-17","5.59",,"0.00","0.0","0.0","80","91","73","  300","  280","12.1","14.1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-18","6.93",,"0.00","0.0","0.0","82","93","74","  330","  120","15.0","19.0","    1",,"    1",,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-19","8.05",,"0.04","0.0","0.0","82","91","74","   90","   40","21.0","29.1",,,,,,,,"    1",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-20","7.61",,"0.00","0.0","0.0","78","87","74","   80","  110","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-21","7.16",,"1.21","0.0","0.0","78","90","68","   10","  360","35.1","40.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-22","8.72",,"0.15","0.0","0.0","78","87","69","  330","  330","23.9","29.1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-23","4.70",,"0.80","0.0","0.0","75","85","68","  300","  300","17.0","19.0","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-24","6.49",,"0.02","0.0","0.0","76","86","71","   90","   80","15.0","17.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-25","6.26",,"0.00","0.0","0.0","80","89","72","  320","  290","16.1","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-26","6.49",,"0.00","0.0","0.0","81","91","70","  340","  350","15.0","19.9",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-27","6.49",,"0.00","0.0","0.0","82","91","71","  300","  310","14.1","19.0",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-07-28","8.05",,"0.00","0.0","0.0","82","90","72","  360","  360","16.1","21.0",,,,,,,,,
